vulc,perc_nat_rubber,wiring_strength,weather,perc_imp,temperature,tread_type,tyre_season,elevation,month,tread_depth,tyre_quality,perc_exp_comp,diameter,add_layers,failure
17.872,26,1,0.39,0.01,-4,1,0,472,10,3,0,5.89,NA,0,0
21.034,32,1,0.17,0.01,-1.68,3,0,587,3,3,0,5.98,79.4,1,0
16.712,37,0,0.21,0,0.44,1,0,224.5,0,2,0,5.87,84.3,1,1
16.852,31,0,0.16,0.01,-9.6,1,1,708.5,1,2,1,5.48,NA,1,0
16.32,42,1,0.93,0.04,9.56,3,0,572.5,4,3,0,6.55,49.9,1,1
18.748,34,1,0.27,0.01,-5.44,3,0,424.5,2,2,0,6.06,NA,1,0
19.062,36,0,0.22,0,-4.84,1,1,516,0,2,0,5.87,79.1,1,0
15.576,35,1,0.62,0.05,12.72,4,0,772,8,1,0,7.03,NA,1,1
17.84,26,1,0.16,0.01,-8.28,0,1,327,8,0,1,5.4,89.1,1,0
19.39,34,1,0.37,0.02,-5.88,1,0,185.5,1,1,0,5.56,NA,0,0
15.946,34,0,0.21,0,-4.56,1,0,410,8,0,0,6.34,NA,1,1
17.582,35,0,0.03,0,-0.16,0,0,249.5,6,0,0,5.36,NA,0,0
15.652,39,0,0.39,0.01,0.64,1,0,273,9,2,0,5.4,NA,1,0
12.312,36,0,0.16,0.01,-2.32,3,1,460,8,2,0,6.09,NA,1,0
17.7,32,1,0.39,0.01,0.16,4,0,251.5,8,0,0,6.19,67.2,1,0
19.98,28,1,0.62,0.05,-3.08,0,0,791.5,10,2,0,6.53,NA,1,1
17.498,25,1,0.39,0.01,1.76,4,1,263,6,2,0,6.27,NA,1,1
20.312,39,1,0.03,0,-1.44,4,1,293.5,2,3,0,5.74,NA,1,0
16.052,34,0,0.19,0.02,-0.2,3,0,197,3,2,1,6.08,67.4,1,0
19.874,28,1,0.05,0.02,-1.48,3,1,513.5,5,0,0,6.1,NA,1,0
17.382,38,1,0.3,0.01,0.76,2,0,322,7,0,0,5.76,NA,0,0
17.746,30,1,0.16,0.01,-7.12,0,1,393,8,0,1,5.34,NA,1,0
16.388,31,1,0.29,0.01,7.16,3,1,232,1,2,0,6.55,76.6,1,1
17.98,31,0,0.16,0.01,-8.68,2,1,269,6,0,1,5.75,67.1,0,0
17.486,36,0,0.39,0.01,0,0,0,217.5,4,1,0,6.07,NA,1,0
17.384,35,2,0.29,0.01,-4.72,3,1,472,11,0,0,6,NA,1,0
19.948,37,1,0.62,0.05,-5.8,0,1,584.5,11,1,0,5.96,52.1,1,1
20.424,33,1,0.16,0.01,-10.6,1,0,233,2,3,1,5.29,NA,1,0
17.152,33,0,0.06,0,0.84,0,0,580.5,3,0,0,6.1,71.3,1,0
17.838,36,1,0.27,0.01,1.16,4,0,229,8,0,0,6.03,NA,1,0
18.85,27,1,0.39,0.01,0.2,2,0,258,0,2,0,6.17,NA,0,1
18.248,34,0,0.62,0.05,0.76,1,1,386.5,4,3,0,5.98,NA,1,1
20.726,28,1,0.03,0,-2.28,0,1,425.5,3,0,0,5.67,67.9,1,0
17.606,38,0,0.21,0,0.04,2,1,333,0,2,0,5.3,84.5,1,0
17.352,37,0,0.39,0.01,-0.64,2,0,168.5,7,2,0,6.11,NA,0,0
17.118,24,0,0.19,0.02,-2.24,3,1,317.5,7,2,1,5.48,NA,1,0
18.408,26,1,0.21,0,-9.24,4,0,329.5,9,3,1,5.61,NA,1,1
18.014,26,0,0.16,0.01,-10.04,1,0,142,4,3,1,5.43,72.1,1,0
17.822,32,0,0.22,0,1.56,1,1,498,0,3,0,5.98,NA,1,1
16.902,34,0,0.04,0.01,-0.24,2,1,317,3,0,0,5.97,NA,1,0
17.488,24,1,0.16,0.01,-8.96,0,1,365.5,8,0,1,5.21,83.8,1,0
19.124,37,1,0.3,0.01,-1.24,0,0,637,1,2,0,5.52,NA,0,0
17.286,22,1,0.16,0.01,-6.76,0,1,309.5,8,0,1,5.34,82.5,1,0
18.032,23,1,0.16,0.01,-8,0,1,348,8,0,1,5.41,NA,1,0
20.03,34,1,0.37,0.02,-1.12,1,0,387,3,1,0,5.5,NA,1,0
18.52,27,2,0.39,0.01,-3.84,0,1,212,3,1,0,5.71,NA,1,0
18.774,37,0,0.3,0.01,-1.12,1,0,246.5,6,2,0,5.82,NA,1,1
17.916,29,0,0.62,0.05,-0.16,4,0,759.5,11,1,1,6.02,NA,1,0
17.738,34,1,0.93,0.04,2.32,0,1,393.5,5,3,0,6.01,NA,1,1
17.754,26,0,0.17,0.01,-2.84,2,0,222,10,2,0,5.62,NA,1,0
16.336,31,0,0.62,0.05,-0.08,0,0,692,6,1,0,6.4,NA,0,1
16.948,32,1,0.37,0.02,-0.52,0,1,255,0,3,0,6.33,NA,1,1
20.836,40,0,0.19,0.02,-10.72,4,1,346.5,8,3,1,5.77,82.8,1,0
16.988,31,0,0.62,0.05,16.12,3,1,383.5,8,0,0,6.73,NA,1,1
19.26,34,1,0.16,0.01,-10.92,1,0,168,0,1,1,5.12,NA,1,0
17.622,39,0,0.16,0.01,-8.64,1,0,253,8,1,1,5.23,75.5,1,1
17.664,24,1,0.16,0.01,-8.04,0,1,366,8,0,1,5.05,NA,1,0
17.672,28,1,0.16,0.01,-9,0,1,303,8,0,1,5.24,NA,1,0
18.384,31,0,0.03,0,0.16,3,0,387.5,6,0,0,6.04,NA,1,0
18.8,41,0,0.93,0.04,12.52,4,0,559.5,4,1,0,6.79,90.6,1,1
16.362,35,0,0.16,0.01,-7.8,3,0,231,8,1,1,5.41,NA,1,0
18.088,33,1,0.37,0.02,2.92,2,1,234,11,2,0,5.97,72.3,1,1
17.646,34,0,0.19,0.02,-0.56,0,1,414,3,2,1,6.1,NA,1,0
19.22,39,0,0.62,0.05,-1.84,1,1,321,1,2,0,6.14,NA,1,1
19.35,33,1,0.3,0.01,3.36,2,0,260,5,3,0,5.65,NA,1,0
17.964,30,1,0.39,0.01,3.64,2,1,254.5,0,2,0,6.19,NA,1,1
19.25,29,1,0.19,0.02,-1.76,1,1,532.5,1,2,0,5.9,NA,1,0
20.318,31,0,0.39,0.01,-0.52,4,0,292,9,0,0,6.02,90.7,0,0
17.822,27,1,0.16,0.01,-7.48,0,1,420.5,8,0,1,5.17,92.7,1,0
18.034,29,1,0.22,0,-3.12,3,1,505.5,9,0,0,5.7,NA,1,0
16.992,24,1,0.62,0.05,-0.48,0,0,361.5,11,2,0,6.01,NA,1,1
18.022,30,2,0.93,0.04,24.52,4,1,322.5,2,2,0,6.64,NA,1,1
20.388,30,1,0.37,0.02,-2.76,2,1,339.5,9,2,0,5.71,NA,1,0
18.652,32,1,0.21,0,-7.44,1,0,259,4,0,0,6.1,NA,1,0
17.716,21,1,0.16,0.01,-6.92,0,1,284,8,0,1,5.63,80.9,1,0
19.144,31,1,0.16,0.01,-9.48,0,0,415,6,3,1,5.63,58.8,1,0
18.934,33,0,0.19,0.02,1.08,0,0,573.5,11,1,0,6.14,NA,1,1
21.45,34,1,0.16,0.01,-11.6,4,0,312.5,4,2,0,5.31,NA,0,0
17.912,26,1,0.16,0.01,-11.2,2,0,675,6,1,1,4.69,55.9,1,1
17.046,46,0,0.93,0.04,0.8,4,1,239,6,0,0,6.05,NA,1,1
18.086,23,1,0.16,0.01,-7.08,0,1,361,8,0,1,5.65,NA,1,0
18.084,34,1,0.39,0.01,4.32,1,0,207,7,1,0,6.42,NA,1,0
20.342,30,0,0.29,0.01,-2.96,2,0,347.5,8,3,1,6.56,75.7,1,0
16.164,39,1,0.38,0.04,6.52,0,1,387,0,0,0,6.77,55,1,0
18.736,27,1,0.16,0.01,-10.08,0,1,308,10,2,1,5.29,NA,1,1
17.036,31,0,0.39,0.01,1.36,4,0,640.5,9,0,0,5.54,NA,1,0
18.312,24,1,0.37,0.02,-5.88,0,1,306,11,1,0,5.91,NA,1,1
18.978,36,0,0.16,0.01,-12.16,4,1,160,7,1,1,5.08,NA,1,0
19.75,29,1,0.39,0.01,-1.88,3,1,562,10,2,0,5.79,NA,1,0
16.246,39,0,0.37,0.02,-0.84,1,0,416,2,1,0,5.36,NA,1,0
18.85,32,0,0.37,0.02,-2.84,2,0,224.5,7,2,0,5.69,NA,1,1
19.748,37,0,0.37,0.02,-1.76,1,0,196.5,5,3,0,5.56,NA,1,0
18.93,30,1,0.14,0,-4.64,1,0,340,0,3,0,5.67,54.2,0,1
17.688,43,0,0.37,0.02,-0.48,2,1,284.5,2,1,0,5.49,NA,1,1
17.982,24,1,0.16,0.01,-6.52,0,1,321,8,0,1,5.38,NA,1,0
17.498,40,0,0.21,0,-1.96,2,1,304,4,2,0,5.73,NA,1,0
25.494,36,1,0.38,0.04,-2.04,3,1,314,9,1,0,6.24,93.5,1,0
17.484,34,0,0.19,0.02,-0.88,0,1,601.5,7,3,0,6.11,NA,1,0
17.472,25,1,0.16,0.01,-8.12,0,1,428.5,8,0,1,5.19,NA,1,0
16.788,28,1,0.39,0.01,4.64,4,1,335,3,2,0,6.58,NA,0,0
18.63,35,1,0.19,0.02,-1.4,3,1,180.5,1,2,1,5.9,NA,1,0
19.67,30,1,0.19,0.02,-5.12,2,0,318.5,11,3,1,5.47,NA,1,0
17.22,26,1,0.21,0,-5.72,3,1,223.5,0,0,0,5.83,NA,1,1
16.91,28,0,0.16,0.01,-4.84,1,1,386.5,0,3,1,5.4,NA,2,1
17.62,24,1,0.16,0.01,-8.12,0,1,312,8,0,1,5.28,61.6,1,0
16.526,32,0,0.22,0,-3.16,4,1,660.5,7,1,0,5.91,98.1,1,1
17.46,30,1,0.19,0.02,5.48,0,1,418.5,9,1,1,5.76,NA,1,0
20.062,35,0,0.3,0.01,-0.48,2,0,237,7,3,0,5.59,NA,1,1
17.742,22,1,0.16,0.01,-8.16,0,1,225.5,8,0,1,5.05,NA,1,0
17.196,32,0,0.17,0.01,0.64,4,0,589,10,3,0,5.78,NA,1,0
18.002,24,1,0.16,0.01,-7.4,0,1,313,8,0,1,5.41,NA,1,0
17.752,21,1,0.16,0.01,-8.88,0,1,316,8,0,1,5.41,NA,1,0
19.102,39,0,0.21,0,-2.44,2,0,325,1,1,0,5.65,68.2,1,1
16,26,0,0.3,0.01,-0.32,4,0,338.5,1,0,0,5.77,88.7,1,1
17.834,25,1,0.16,0.01,-8.36,0,1,276.5,8,0,1,5.42,NA,1,0
20.09,34,1,0.29,0.01,0.16,0,0,698,5,2,0,6.24,50.2,1,1
16.502,33,0,0.03,0,-2.04,0,0,339.5,6,2,0,5.75,NA,1,0
17.836,24,1,0.16,0.01,-6.96,0,1,332.5,8,0,1,5.08,78,1,0
18.508,32,1,0.39,0.01,-3.52,4,1,398,3,2,0,5.82,NA,1,0
17.43,32,1,0.37,0.02,-0.84,0,1,248,11,3,0,5.94,NA,1,1
25.668,35,2,0.38,0.04,-0.92,0,0,261,1,1,0,6.14,71.7,1,0
17.78,24,1,0.16,0.01,-6.8,0,1,347.5,8,0,1,5.31,NA,1,0
17.21,33,0,0.62,0.05,0.68,1,1,523,3,2,0,5.85,NA,1,0
17.01,29,0,0.17,0.01,-3.56,4,0,442.5,11,2,0,5.27,NA,1,0
17.482,39,0,0.62,0.05,-0.04,0,0,613.5,9,2,0,6.34,54.3,1,0
18.262,31,0,0.16,0.01,-11.24,1,0,148.5,8,0,1,5.46,NA,1,0
17.966,37,0,0.37,0.02,0.08,3,1,194.5,3,0,0,5.99,NA,1,0
17.864,35,0,0.62,0.05,-2.36,4,1,364.5,5,0,0,5.74,77.9,1,1
16.704,29,1,0.27,0.01,0.56,4,0,281.5,9,2,0,5.44,NA,1,0
17.56,25,0,0.17,0.01,-4.24,4,0,366.5,6,2,0,5.85,NA,1,0
16.244,38,0,0.14,0,0.56,0,0,605,3,0,0,5.94,NA,2,0
16.148,41,0,0.93,0.04,-2.76,2,1,364.5,0,0,0,5.6,NA,1,1
18.256,26,1,0.16,0.01,8.28,3,0,261,5,3,0,6.36,NA,1,1
17.766,23,1,0.16,0.01,-8.36,0,1,357.5,8,0,1,5.55,62.7,1,0
19.872,39,1,0.3,0.01,-1.8,0,0,293,9,2,0,6.02,NA,1,0
17.008,39,0,0.11,0,0.84,2,1,322,8,2,0,5.67,NA,0,0
17.064,26,0,0.16,0.01,-8.72,4,0,472,10,0,1,5.75,NA,0,0
18.826,30,1,0.39,0.01,0.4,0,0,183,3,3,0,5.91,NA,1,0
19.778,30,1,0.16,0.01,-10.64,1,0,268.5,3,3,1,5.83,NA,1,1
22.296,39,0,0.3,0.01,-2.24,2,0,224.5,1,3,0,6.24,56.8,1,0
18.318,33,1,0.37,0.02,2.04,4,1,320,1,1,0,5.49,NA,1,1
16.592,28,0,0.62,0.05,-1.96,3,0,290,9,3,0,5.79,NA,1,1
18.034,23,1,0.16,0.01,-6.32,0,1,274,8,0,1,5.45,78.1,1,0
18.966,23,1,0.37,0.02,-2.36,1,1,265,7,2,0,5.87,NA,1,0
16.006,26,0,0.62,0.05,0.12,4,0,706,9,0,0,6.15,NA,1,1
18.32,35,0,0.39,0.01,0.68,2,1,256.5,1,0,0,5.92,NA,1,1
18.168,31,1,0.62,0.05,-2.48,3,0,326.5,1,1,0,5.43,57.3,1,1
16.568,33,0,0.62,0.05,-1.32,3,0,539,8,2,0,6.29,52.8,1,1
17.464,23,1,0.16,0.01,-8.76,0,1,331,8,0,1,5.54,NA,1,0
17.95,25,0,0.17,0.01,-0.04,3,0,253,5,3,0,5.94,NA,1,0
18.192,36,1,0.22,0,-0.68,1,1,311,4,3,0,5.99,NA,1,0
19.824,34,0,0.16,0.01,-11.24,3,1,327.5,5,1,1,5.25,64.1,1,0
16.764,24,1,0.16,0.01,-2.96,3,0,195,2,1,1,5.77,NA,1,1
17.66,27,0,0.21,0,-6.8,4,1,194,0,3,0,5.54,NA,1,1
19.542,28,1,0.21,0,-6.28,0,0,118,4,0,0,6.2,62.6,1,1
17.79,25,1,0.16,0.01,-8.08,0,1,321,8,0,1,5.21,59.5,1,0
20.074,33,1,0.16,0.01,-12.56,1,0,416,11,2,1,5.45,NA,1,0
19.496,38,1,0.39,0.01,10.2,1,1,441,4,1,0,6.62,56.2,1,1
16.738,40,0,0.21,0,-1.96,1,1,244,6,2,0,5.5,NA,2,0
18.994,29,0,0.62,0.05,0.56,2,1,544.5,0,0,0,5.93,NA,1,1
16.356,38,0,0.14,0,-0.04,4,0,382,5,3,0,6.27,NA,1,0
17.448,33,0,0.62,0.05,0.32,4,0,449.5,9,1,0,6.22,NA,1,1
16.202,39,1,0.04,0.01,-1.64,3,1,441.5,7,1,0,6,NA,1,0
17.982,31,1,0.62,0.05,24,1,1,606,8,2,0,6.87,NA,2,1
19.106,30,0,0.22,0,-4.16,2,0,372,10,2,0,5.95,NA,1,1
17.054,28,0,0.39,0.01,22.64,2,0,263,0,3,0,6.56,NA,1,1
19.45,32,1,0.04,0.01,-3.24,2,0,324,1,0,0,5.74,NA,1,0
17.298,30,0,0.93,0.04,5.28,4,1,212,6,3,0,6.04,NA,1,1
17.904,25,1,0.16,0.01,-7.64,0,1,316.5,8,0,1,5.19,NA,1,0
21.046,34,0,0.37,0.02,0.48,1,0,292,10,1,0,6.06,59.2,0,0
19.098,39,0,0.21,0,-4.28,3,0,561,7,3,0,6.35,NA,1,0
16.472,26,1,0.21,0,1.84,0,1,152,4,0,0,6.23,NA,1,1
17.25,26,1,0.16,0.01,-11.8,0,1,697.5,10,2,1,5.89,NA,1,0
21.932,32,1,0.16,0.01,-11.24,4,0,335.5,10,1,1,5.3,NA,1,0
21.346,29,0,0.29,0.01,-2.08,4,0,113,8,0,0,5.78,60.6,1,0
17.784,23,1,0.16,0.01,-8.04,0,1,259.5,8,0,1,5.49,NA,1,0
16.95,32,0,0.22,0,0.6,1,1,507,0,1,0,5.62,NA,1,0
17.718,29,1,0.27,0.01,-0.48,4,0,551.5,10,2,0,6.2,85.7,1,0
19.268,34,0,0.27,0.01,-2.2,0,0,332,0,3,0,6.49,NA,1,0
19.436,24,0,0.29,0.01,-0.64,1,0,312.5,4,2,0,6.33,NA,1,1
17.37,32,1,0.39,0.01,8.4,2,0,251.5,11,3,0,5.95,NA,1,1
17.812,26,1,0.16,0.01,-7,0,1,284,8,0,1,5.26,NA,1,0
18.174,33,1,0.37,0.02,2.4,2,1,195,3,2,0,6.19,NA,1,1
19.454,27,0,0.16,0.01,-9.92,2,1,442.5,0,0,1,5.21,NA,0,0
16.834,29,2,0.19,0.02,6.64,3,1,237.5,5,3,1,5.59,NA,1,1
17.864,26,1,0.16,0.01,-8.52,0,1,283,8,0,1,5.16,NA,1,0
17.582,26,1,0.16,0.01,-7.28,0,1,292,8,0,1,5.52,76.5,1,0
17.496,31,0,0.22,0,0.08,0,1,481.5,3,2,0,5.86,NA,1,0
17.806,34,0,0.39,0.01,2.52,0,0,337.5,7,1,0,5.9,NA,1,0
17.748,24,1,0.16,0.01,-8.4,0,1,228.5,8,0,1,5.6,76,1,0
18.152,24,1,0.16,0.01,-8.76,0,1,358.5,8,0,1,5.33,NA,1,0
19.718,35,1,0.93,0.04,-2.68,0,1,483,6,3,0,5.63,NA,1,1
18.066,35,0,0.16,0.01,-9.08,0,0,483.5,0,0,1,5.59,NA,1,0
17.804,41,0,0.37,0.02,-0.12,4,1,168,0,1,0,6.06,NA,1,0
15.562,32,1,0.37,0.02,-2.12,2,0,227,5,1,0,5.71,NA,1,0
19.842,29,1,0.05,0,-6.56,0,1,269,0,3,0,6,NA,1,0
17.312,34,0,0.62,0.05,0.24,4,1,248.5,1,0,0,6.02,NA,1,1
16.784,25,2,0.21,0,-3.12,1,1,573.5,0,0,0,6.31,NA,1,1
18.456,42,0,0.62,0.05,0.04,4,0,339.5,2,1,0,6.27,NA,0,0
17.912,24,1,0.16,0.01,-7.24,0,1,296.5,8,0,1,5.2,NA,1,0
19.876,31,1,0.22,0,-1.4,0,1,392.5,10,0,0,5.48,NA,1,0
17.578,26,1,0.16,0.01,-8.08,0,1,358.5,8,0,1,5.24,NA,1,0
16.356,26,1,0.93,0.04,2.68,0,0,200.5,9,3,0,5.85,NA,1,1
18.266,27,1,0.16,0.01,-11.2,3,1,422.5,9,2,1,5.21,NA,1,0
17.05,28,1,0.39,0.01,-2.76,1,1,535.5,7,3,1,5.71,68.4,1,0
17.634,21,1,0.16,0.01,-8.12,0,1,338,8,0,1,5.47,NA,1,0
19.078,35,1,0.16,0.01,-8.64,3,0,216,8,2,1,5.44,50.5,1,0
17.838,45,0,0.62,0.05,4.52,0,1,467,3,0,0,6.22,NA,1,1
16.918,27,0,0.16,0.01,-6.36,4,0,371,6,3,1,5.49,92.3,1,0
17.87,32,0,0.06,0,0.44,0,0,406,2,1,0,5.65,NA,1,0
19.502,32,0,0.16,0.01,-9.04,2,0,171,1,0,1,5.78,50.3,0,0
18.052,24,1,0.16,0.01,-8.12,0,1,272,8,0,1,5.16,NA,1,0
17.388,28,1,0.16,0.01,-12.36,1,1,439,10,0,1,4.93,NA,1,0
17.878,27,1,0.16,0.01,-7.8,0,1,433.5,8,0,1,5.39,NA,1,0
17.824,26,1,0.16,0.01,-9.08,0,1,332,8,0,1,5.42,NA,1,0
18.064,33,1,0.21,0,-7.28,2,1,312.5,10,1,0,5.75,NA,1,0
17.874,24,1,0.16,0.01,-7.32,0,1,423.5,8,0,1,5.01,NA,1,0
18.1,27,1,0.1,0.01,0.64,3,0,501,0,3,0,6.45,NA,0,0
19.014,30,0,0.05,0,-0.64,0,1,611.5,5,2,0,6.36,NA,0,0
15.794,37,0,0.62,0.05,0.28,4,1,559,5,3,0,6.58,NA,1,1
20.274,28,0,0.16,0.01,-4.88,0,0,239,9,3,1,5.8,71.8,0,0
17.578,23,1,0.16,0.01,-7.96,0,1,273,8,0,1,5.16,NA,1,0
17.376,28,1,0.37,0.02,-2.96,1,0,282.5,5,1,0,5.76,NA,1,1
20.066,32,1,0.37,0.02,-1.36,4,0,278,6,3,0,5.31,NA,0,1
17.806,27,1,0.16,0.01,-7.96,0,1,371,8,0,1,5.31,NA,1,0
19.454,31,1,0.16,0.01,-11.8,2,1,609.5,3,1,1,4.84,93.3,1,0
17.948,23,1,0.16,0.01,-7.28,0,1,326.5,8,0,1,5.69,NA,1,0
17.754,36,0,0.22,0,2.68,3,1,640,11,1,0,6.13,90.9,1,0
20.138,33,1,0.16,0.01,-12.6,0,1,365.5,4,2,1,5.31,NA,1,0
17.504,24,1,0.16,0.01,-9.8,0,1,214.5,8,0,1,5.81,68.7,1,0
18.728,39,0,0.3,0.01,-2.12,1,0,235.5,10,0,0,5.97,NA,0,0
18.152,30,0,0.62,0.05,1.76,2,0,266,10,0,0,6.17,NA,1,1
17.66,32,1,0.39,0.01,8.36,3,1,421.5,6,3,0,5.49,NA,1,1
17.09,32,1,0.11,0,-1.6,4,0,387,6,2,0,5.96,NA,1,0
17.216,30,1,0.37,0.02,17.88,1,1,238.5,11,1,0,5.63,NA,1,1
20.608,34,1,0.21,0,-7.96,2,1,270,0,3,0,6.08,NA,1,1
19.488,41,0,0.03,0,-2.76,3,0,497.5,3,2,0,5.96,84.8,0,0
17.776,23,1,0.16,0.01,-7.64,0,1,282.5,8,0,1,5.03,60.4,1,0
18.878,31,0,0.1,0.01,-7.44,3,0,293,2,1,0,5.5,NA,1,1
17.628,26,1,0.16,0.01,-8.04,0,1,246,8,0,1,4.9,NA,1,0
17.892,21,1,0.16,0.01,-6.48,0,1,332,8,0,1,5.83,88.7,1,0
17.558,27,1,0.16,0.01,-7.2,0,1,290,8,0,1,5.8,NA,1,0
17.848,24,1,0.16,0.01,-8.76,0,1,346,8,0,1,5.34,NA,1,0
15.8,28,0,0.62,0.05,-0.8,4,0,457,1,1,0,5.93,NA,1,1
17.546,35,0,0.93,0.04,-2.56,3,0,373,7,1,0,5.92,63.9,1,1
18.252,29,1,0.22,0,-4.72,2,1,725.5,11,0,0,5.45,NA,1,1
16.73,34,1,0.37,0.02,0.56,1,0,235.5,1,3,0,5.87,NA,1,1
17.022,33,0,0.22,0,-1.72,1,1,307.5,9,1,0,6.36,NA,1,0
17.45,30,0,0.22,0,-3.36,3,1,113.5,11,2,0,5.76,NA,1,1
16.99,36,0,0.37,0.02,-4.56,1,1,425.5,4,3,0,5.45,NA,1,0
17.192,38,0,0.03,0,-3.48,0,0,651.5,5,2,0,6.15,NA,0,0
18.398,41,0,0.37,0.02,0.6,2,0,250,1,3,0,5.68,NA,1,0
17.658,26,1,0.16,0.01,-7.52,0,1,358,8,0,1,5.31,84.5,1,0
18.442,41,0,0.39,0.01,-0.88,0,1,216,4,0,0,5.42,NA,0,1
16.962,31,0,0.37,0.02,-1.8,2,1,347,2,3,0,6.11,NA,1,0
17.798,23,1,0.16,0.01,-8.16,0,1,341.5,8,0,1,5.4,NA,1,0
18.976,27,1,0.62,0.05,-11.72,3,1,607,10,0,0,6.26,NA,0,0
17.77,27,0,0.62,0.05,-3.76,1,0,388,6,3,0,5.53,NA,1,1
17.11,29,1,0.22,0,-4.36,0,1,619,7,0,0,5.68,NA,1,0
18.554,30,1,0.19,0.02,-2.44,0,1,351.5,5,3,1,5.75,NA,1,0
18.4,29,0,0.16,0.01,-8.72,0,0,128,11,2,1,5.38,NA,0,0
17.41,33,0,0.22,0,-3.4,3,1,581,1,1,0,5.78,59.8,1,0
16.392,33,0,0.62,0.05,-0.84,2,0,382.5,3,2,0,5.93,NA,1,0
17.278,29,0,0.37,0.02,-4.4,0,1,267.5,2,1,0,6.04,NA,1,0
17.232,32,0,0.29,0.01,-0.88,4,1,725.5,7,2,0,6.17,NA,1,1
17.704,23,1,0.16,0.01,-7.44,0,1,281.5,8,0,1,5.2,NA,1,0
17.758,26,1,0.16,0.01,-8.08,0,1,329,8,0,1,5.76,NA,1,0
17.058,44,0,0.62,0.05,2.52,2,1,584,0,0,0,5.97,NA,1,1
18.33,30,1,0.62,0.05,3.2,4,1,864,11,3,0,6.25,82.2,1,1
16.714,30,0,0.62,0.05,2.52,0,1,570,0,3,0,6.55,NA,1,1
17.736,24,1,0.16,0.01,-8.12,0,1,295.5,8,0,1,5.14,NA,1,0
20.734,27,1,0.16,0.01,-10.68,2,0,625.5,3,1,1,5.08,NA,0,0
18.752,37,0,0.37,0.02,-1.16,4,1,107,1,3,0,5.69,50.9,1,0
17.922,31,0,0.37,0.02,-3.64,2,1,325,9,2,0,5.97,NA,1,1
17.584,29,1,0.11,0,-3,3,1,358,10,0,0,5.77,96,1,0
18.586,31,1,0.21,0,-9.84,0,0,658.5,9,3,0,5.35,92.9,1,0
16.778,35,0,0.22,0,0.04,0,1,178,4,2,0,5.75,NA,1,1
16.612,31,1,0.39,0.01,4.2,0,1,251,5,1,0,5.57,84.1,1,1
17.362,29,1,0.11,0,-0.72,1,1,392.5,9,1,0,6.27,NA,1,0
17.866,27,1,0.16,0.01,-7.76,0,1,313.5,8,0,1,4.93,NA,1,0
17.998,26,1,0.16,0.01,-8.6,0,1,205.5,8,0,1,4.75,NA,1,0
18.102,23,1,0.16,0.01,-8.04,0,1,465,8,0,1,5.39,NA,1,0
18.134,26,1,0.05,0.02,0.2,1,1,719.5,8,1,0,6.01,NA,1,0
17.926,25,1,0.16,0.01,-6.6,0,1,296.5,8,0,1,4.99,NA,1,0
18.018,25,1,0.16,0.01,-8.68,0,1,441,8,0,1,4.9,NA,1,0
19.356,34,1,0.21,0,-9.24,1,0,619,8,3,0,5.89,NA,1,0
16.83,29,1,0.37,0.02,-5.44,3,1,468.5,10,3,0,6.03,81.8,1,1
18.126,23,1,0.16,0.01,-7.8,0,1,334,8,0,1,5.15,NA,1,0
16.236,30,1,0.93,0.04,14.84,2,1,269,3,1,0,6.59,NA,1,1
21.604,30,2,0.3,0.01,-3.44,3,0,432,2,2,0,6.08,97.8,1,0
21.28,32,1,0.16,0.01,-12.96,1,1,652.5,0,3,1,6.04,NA,1,0
17.552,28,1,0.37,0.02,-2.52,4,1,457,11,0,0,6.31,NA,1,1
17.896,22,1,0.16,0.01,-7.4,0,1,366.5,8,0,1,5.45,64.3,1,0
21.476,34,1,0.3,0.01,-3.12,2,0,550,6,3,0,5.51,NA,0,1
18.99,40,0,0.3,0.01,0.2,4,0,219,1,1,0,6.24,NA,0,0
17.358,29,0,0.21,0,-4.28,1,1,225.5,3,3,0,5.94,NA,1,0
18.026,40,0,0.39,0.01,3.6,4,0,415.5,1,3,0,5.82,49.2,1,1
16.61,36,0,0.37,0.02,-1.68,0,1,292.5,7,1,0,5.51,64.2,1,1
16.858,32,0,0.11,0,0.12,2,1,641,6,2,0,5.99,NA,0,0
20.084,31,0,0.16,0.01,-8.48,3,0,250,11,2,1,5.6,NA,1,0
17.102,38,0,0.16,0.01,0.6,1,0,919.5,0,3,0,5.71,NA,1,0
18.154,37,0,0.19,0.02,-1.28,3,1,558.5,3,1,1,5.32,NA,1,0
17.558,30,1,0.22,0,-3.28,1,1,557.5,5,2,0,5.86,NA,1,0
17.768,24,1,0.16,0.01,-8.32,0,1,303.5,8,0,1,5.14,65.9,1,0
16.956,41,0,0.37,0.02,3.48,3,0,685,7,1,0,5.77,85,1,1
18.51,29,1,0.03,0,-1.48,3,0,652.5,3,2,0,5.82,NA,1,0
29.932,40,2,0.38,0.04,-3.64,3,0,456.5,10,1,0,6.17,NA,1,0
19.852,35,1,0.27,0.01,0.72,2,0,658,1,0,0,6.08,86,1,0
19.326,29,0,0.16,0.01,-12.96,2,0,339,7,3,1,5.36,NA,1,0
21.778,29,1,0.06,0,-6.04,4,0,285,2,1,0,5.91,NA,1,0
17.746,23,1,0.16,0.01,-8.6,0,1,270.5,8,0,1,5.43,NA,1,0
16.028,28,0,0.04,0.01,-0.12,4,0,418,11,3,0,6.09,NA,1,1
17.716,26,1,0.16,0.01,-8.4,0,1,418,8,0,1,5.48,NA,1,0
